Instance ID,Vertices,Author,Source Image Filename,Timestamp,Class,Validated,Text,Logo,Defect,Orientation,Notes
0,"[[[477, 2127], [477, 2186], [608, 2186], [608, 2127]]]",spandurangi,57.png,8/10/2020 5:11,Board,False,R33,,False,180,
1,"[[[479, 2197], [479, 2258], [607, 2258], [607, 2197]]]",spandurangi,57.png,8/10/2020 5:11,Board,False,R32,,False,180,
2,"[[[479, 2264], [479, 2320], [607, 2320], [607, 2264]]]",spandurangi,57.png,8/10/2020 5:11,Board,False,R30,,False,180,
3,"[[[477, 2331], [477, 2391], [607, 2391], [607, 2331]]]",spandurangi,57.png,8/10/2020 5:11,Board,False,R28,,False,180,
4,"[[[484, 2740], [484, 2801], [594, 2801], [594, 2740]]]",spandurangi,57.png,8/11/2020 3:08,Board,False,R11,,False,180,
5,"[[[477, 2404], [477, 2462], [606, 2462], [606, 2404]]]",spandurangi,57.png,8/11/2020 3:08,Board,False,R25,,False,180,
6,"[[[478, 2467], [478, 2528], [605, 2528], [605, 2467]]]",spandurangi,57.png,8/11/2020 3:08,Board,False,R24,,False,180,
7,"[[[478, 2542], [478, 2603], [607, 2603], [607, 2542]]]",spandurangi,57.png,8/11/2020 3:09,Board,False,R20,,False,180,
8,"[[[479, 2607], [479, 2667], [604, 2667], [604, 2607]]]",spandurangi,57.png,8/11/2020 3:09,Board,False,R30,,False,180,
9,"[[[635, 2285], [635, 2305], [667, 2305], [667, 2285]]]",spandurangi,57.png,8/11/2020 3:09,Device,False,330,,False,0,
10,"[[[633, 2352], [633, 2376], [669, 2376], [669, 2352]]]",spandurangi,57.png,8/11/2020 3:09,Device,False,330,,False,0,
11,"[[[632, 2423], [632, 2447], [669, 2447], [669, 2423]]]",spandurangi,57.png,8/11/2020 3:09,Device,False,330,,False,0,
12,"[[[634, 2489], [634, 2513], [671, 2513], [671, 2489]]]",spandurangi,57.png,8/11/2020 3:09,Device,False,330,,False,180,
13,"[[[632, 2559], [632, 2581], [664, 2581], [664, 2559]]]",spandurangi,57.png,8/11/2020 3:09,Device,False,330,,False,0,
14,"[[[550, 3413], [550, 3487], [643, 3487], [643, 3413]]]",spandurangi,57.png,8/11/2020 3:09,Board,False,J3,,False,180,
15,"[[[549, 3822], [549, 3951], [610, 3951], [610, 3822]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,C24,,False,270,
16,"[[[501, 4028], [501, 4088], [589, 4088], [589, 4028]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,U3,,False,180,
17,"[[[772, 3877], [772, 3948], [832, 3948], [832, 3877]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,23,,False,270,
18,"[[[535, 4174], [535, 4298], [592, 4298], [592, 4174]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,R10,,False,270,
19,"[[[489, 4180], [489, 4297], [541, 4297], [541, 4180]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,C15,,False,270,
20,"[[[522, 4315], [522, 4447], [588, 4447], [588, 4315]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,C16,,False,270,
21,"[[[742, 4355], [742, 4394], [766, 4394], [766, 4355]]]",spandurangi,57.png,8/11/2020 3:10,Device,False,434,,False,90,
22,"[[[1207, 264], [1207, 335], [1373, 335], [1373, 264]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,CR14,,False,180,
23,"[[[511, 265], [511, 331], [680, 331], [680, 265]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,CR15,,False,180,
24,"[[[1268, 163], [1268, 239], [1322, 239], [1322, 163]]]",spandurangi,57.png,8/11/2020 3:10,Board,False,\Unsure,,False,180,It's a Diode. Writing 'Unsure' as a Place Holder
